card_no,bird_name,search_key,audio_file,audio_path,clip_index,clip_type,is_main,source_id,file_size_bytes
28,Acorn Woodpecker,acornwoodpecker,28_Acorn_Woodpecker_62753_3_call.m4a,src/AudioClip/28_Acorn_Woodpecker_62753_3_call.m4a,3,call,false,62753,4359
28,Acorn Woodpecker,acornwoodpecker,28_Acorn_Woodpecker_62753_4_call_main.m4a,src/AudioClip/28_Acorn_Woodpecker_62753_4_call_main.m4a,4,call,true,62753,25693
290,Grey Butcherbird,greybutcherbird,290_Grey_Butcherbird_XC695194_1_call.m4a,src/AudioClip/290_Grey_Butcherbird_XC695194_1_call.m4a,1,call,false,XC695194,7907
290,Grey Butcherbird,greybutcherbird,290_Grey_Butcherbird_XC695194_2_call_main.m4a,src/AudioClip/290_Grey_Butcherbird_XC695194_2_call_main.m4a,2,call,true,XC695194,28133
290,Grey Butcherbird,greybutcherbird,290_Grey_Butcherbird_XC695194_3_song.m4a,src/AudioClip/290_Grey_Butcherbird_XC695194_3_song.m4a,3,song,false,XC695194,23787
291,Grey Shrikethrush,greyshrikethrush,291_Grey_Shrikethrush_XC681694_1_song.m4a,src/AudioClip/291_Grey_Shrikethrush_XC681694_1_song.m4a,1,song,false,XC681694,19873
291,Grey Shrikethrush,greyshrikethrush,291_Grey_Shrikethrush_XC681694_2_song_main.m4a,src/AudioClip/291_Grey_Shrikethrush_XC681694_2_song_main.m4a,2,song,true,XC681694,23384
292,Grey Teal,greyteal,292_Grey_Teal_XC611415_1_call.m4a,src/AudioClip/292_Grey_Teal_XC611415_1_call.m4a,1,call,false,XC611415,4357
292,Grey Teal,greyteal,292_Grey_Teal_XC611415_2_call.m4a,src/AudioClip/292_Grey_Teal_XC611415_2_call.m4a,2,call,false,XC611415,13083
292,Grey Teal,greyteal,292_Grey_Teal_XC611415_3_call.m4a,src/AudioClip/292_Grey_Teal_XC611415_3_call.m4a,3,call,false,XC611415,17196
292,Grey Teal,greyteal,292_Grey_Teal_XC611415_4_call_main.m4a,src/AudioClip/292_Grey_Teal_XC611415_4_call_main.m4a,4,call,true,XC611415,32025
293,Grey Warbler,greywarbler,293_Grey_Warbler_XC673032_1_call.m4a,src/AudioClip/293_Grey_Warbler_XC673032_1_call.m4a,1,call,false,XC673032,12266
293,Grey Warbler,greywarbler,293_Grey_Warbler_XC673032_2_call.m4a,src/AudioClip/293_Grey_Warbler_XC673032_2_call.m4a,2,call,false,XC673032,11156
293,Grey Warbler,greywarbler,293_Grey_Warbler_XC673032_3_call_main.m4a,src/AudioClip/293_Grey_Warbler_XC673032_3_call_main.m4a,3,call,true,XC673032,22676
294,Grey Headed Mannikin,greyheadedmannikin,294_Grey_Headed_Mannikin_ XC601961_1_call.m4a,src/AudioClip/294_Grey_Headed_Mannikin_ XC601961_1_call.m4a,1,call,false,XC601961,4355
294,Grey Headed Mannikin,greyheadedmannikin,294_Grey_Headed_Mannikin_ XC601961_2_call.m4a,src/AudioClip/294_Grey_Headed_Mannikin_ XC601961_2_call.m4a,2,call,false,XC601961,5580
294,Grey Headed Mannikin,greyheadedmannikin,294_Grey_Headed_Mannikin_ XC601961_3_call_main.m4a,src/AudioClip/294_Grey_Headed_Mannikin_ XC601961_3_call_main.m4a,3,call,true,XC601961,13989
295,Horsfields Bronze Cuckoo,horsfieldsbronzecuckoo,295_Horsfields_Bronze_Cuckoo_XC689104_1_call.m4a,src/AudioClip/295_Horsfields_Bronze_Cuckoo_XC689104_1_call.m4a,1,call,false,XC689104,9164
295,Horsfields Bronze Cuckoo,horsfieldsbronzecuckoo,295_Horsfields_Bronze_Cuckoo_XC689104_2_call.m4a,src/AudioClip/295_Horsfields_Bronze_Cuckoo_XC689104_2_call.m4a,2,call,false,XC689104,8262
296,Horsfields Bushlark,horsfieldsbushlark,296_Horsfields_Bushlark_XC705129_1_song.m4a,src/AudioClip/296_Horsfields_Bushlark_XC705129_1_song.m4a,1,song,false,XC705129,18064
296,Horsfields Bushlark,horsfieldsbushlark,296_Horsfields_Bushlark_XC705129_2_song.m4a,src/AudioClip/296_Horsfields_Bushlark_XC705129_2_song.m4a,2,song,false,XC705129,20853
296,Horsfields Bushlark,horsfieldsbushlark,296_Horsfields_Bushlark_XC705129_3_song_main.m4a,src/AudioClip/296_Horsfields_Bushlark_XC705129_3_song_main.m4a,3,song,true,XC705129,23789
297,Kakapo,kakapo,297_Kakapo_ XC295659_1_call.m4a,src/AudioClip/297_Kakapo_ XC295659_1_call.m4a,1,call,false,XC295659,6356
297,Kakapo,kakapo,297_Kakapo_ XC295659_2_call_main.m4a,src/AudioClip/297_Kakapo_ XC295659_2_call_main.m4a,2,call,true,XC295659,18773
298,Kea,kea,298_Kea_1_call.m4a,src/AudioClip/298_Kea_1_call.m4a,1,call,false,,13689
298,Kea,kea,298_Kea_2_call.m4a,src/AudioClip/298_Kea_2_call.m4a,2,call,false,,19237
298,Kea,kea,298_Kea_3_call.m4a,src/AudioClip/298_Kea_3_call.m4a,3,call,false,,10594
298,Kea,kea,298_Kea_4_call_main.m4a,src/AudioClip/298_Kea_4_call_main.m4a,4,call,true,,22591
299,Kelp Gull,kelpgull,299_Kelp_Gull_1_call.m4a,src/AudioClip/299_Kelp_Gull_1_call.m4a,1,call,false,,5327
299,Kelp Gull,kelpgull,299_Kelp_Gull_2_call.m4a,src/AudioClip/299_Kelp_Gull_2_call.m4a,2,call,false,,8047
299,Kelp Gull,kelpgull,299_Kelp_Gull_3_call.m4a,src/AudioClip/299_Kelp_Gull_3_call.m4a,3,call,false,,5270
299,Kelp Gull,kelpgull,299_Kelp_Gull_4_call_main.m4a,src/AudioClip/299_Kelp_Gull_4_call_main.m4a,4,call,true,,13302
299,Kelp Gull,kelpgull,299_Kelp_Gull_5_call_main.m4a,src/AudioClip/299_Kelp_Gull_5_call_main.m4a,5,call,true,,12174
29,Red Bellied Woodpecker,redbelliedwoodpecker,29_Red_Bellied_Woodpecker_534536_1_call.m4a,src/AudioClip/29_Red_Bellied_Woodpecker_534536_1_call.m4a,1,call,false,534536,5606
29,Red Bellied Woodpecker,redbelliedwoodpecker,29_Red_Bellied_Woodpecker_534536_2_call.m4a,src/AudioClip/29_Red_Bellied_Woodpecker_534536_2_call.m4a,2,call,false,534536,6361
29,Red Bellied Woodpecker,redbelliedwoodpecker,29_Red_Bellied_Woodpecker_534536_3_call.m4a,src/AudioClip/29_Red_Bellied_Woodpecker_534536_3_call.m4a,3,call,false,534536,5716
29,Red Bellied Woodpecker,redbelliedwoodpecker,29_Red_Bellied_Woodpecker_534536_4_call_main.m4a,src/AudioClip/29_Red_Bellied_Woodpecker_534536_4_call_main.m4a,4,call,true,534536,55963
2,Hooded Warbler,hoodedwarbler,2_Hooded_Warbler_84888_1_call.m4a,src/AudioClip/2_Hooded_Warbler_84888_1_call.m4a,1,call,false,84888,3969
2,Hooded Warbler,hoodedwarbler,2_Hooded_Warbler_84888_2_song.m4a,src/AudioClip/2_Hooded_Warbler_84888_2_song.m4a,2,song,false,84888,6502
2,Hooded Warbler,hoodedwarbler,2_Hooded_Warbler_84888_3_song.m4a,src/AudioClip/2_Hooded_Warbler_84888_3_song.m4a,3,song,false,84888,7994
2,Hooded Warbler,hoodedwarbler,2_Hooded_Warbler_84888_4_song_main.m4a,src/AudioClip/2_Hooded_Warbler_84888_4_song_main.m4a,4,song,true,84888,28722
300,Kereru,kereru,300_Kereru_1_call.m4a,src/AudioClip/300_Kereru_1_call.m4a,1,call,false,,6663
300,Kereru,kereru,300_Kereru_2_call_main.m4a,src/AudioClip/300_Kereru_2_call_main.m4a,2,call,true,,21802
301,Korimako,korimako,301_Korimako_XC663169_1_call_main.m4a,src/AudioClip/301_Korimako_XC663169_1_call_main.m4a,1,call,true,XC663169,20598
302,Laughing Kookaburra,laughingkookaburra,302_Laughing_Kookaburra_XC673205_1_call.m4a,src/AudioClip/302_Laughing_Kookaburra_XC673205_1_call.m4a,1,call,false,XC673205,10302
302,Laughing Kookaburra,laughingkookaburra,302_Laughing_Kookaburra_XC673205_2_call.m4a,src/AudioClip/302_Laughing_Kookaburra_XC673205_2_call.m4a,2,call,false,XC673205,9777
302,Laughing Kookaburra,laughingkookaburra,302_Laughing_Kookaburra_XC673205_3_call_main.m4a,src/AudioClip/302_Laughing_Kookaburra_XC673205_3_call_main.m4a,3,call,true,XC673205,50019
303,Lesser Frigatebird,lesserfrigatebird,303_Lesser_Frigatebird_1_call.m4a,src/AudioClip/303_Lesser_Frigatebird_1_call.m4a,1,call,false,,11835
303,Lesser Frigatebird,lesserfrigatebird,303_Lesser_Frigatebird_2_call_main.m4a,src/AudioClip/303_Lesser_Frigatebird_2_call_main.m4a,2,call,true,,20784
304,Lewins Honeyeater,lewinshoneyeater,304_Lewins_Honeyeater_ XC528770_1_song.m4a,src/AudioClip/304_Lewins_Honeyeater_ XC528770_1_song.m4a,1,song,false,XC528770,37137
304,Lewins Honeyeater,lewinshoneyeater,304_Lewins_Honeyeater_ XC528770_2_call.m4a,src/AudioClip/304_Lewins_Honeyeater_ XC528770_2_call.m4a,2,call,false,XC528770,13442
305,Little Penguin,littlepenguin,305_Little_Penguin_ XC526702_1_call.m4a,src/AudioClip/305_Little_Penguin_ XC526702_1_call.m4a,1,call,false,XC526702,11762
305,Little Penguin,littlepenguin,305_Little_Penguin_ XC526702_2_call.m4a,src/AudioClip/305_Little_Penguin_ XC526702_2_call.m4a,2,call,false,XC526702,19300
305,Little Penguin,littlepenguin,305_Little_Penguin_ XC526702_3_call.m4a,src/AudioClip/305_Little_Penguin_ XC526702_3_call.m4a,3,call,false,XC526702,28885
305,Little Penguin,littlepenguin,305_Little_Penguin_ XC526702_4_call_main.m4a,src/AudioClip/305_Little_Penguin_ XC526702_4_call_main.m4a,4,call,true,XC526702,36553
306,Little Pied Cormorant,littlepiedcormorant,306_Little_Pied_Cormorant_1_call.m4a,src/AudioClip/306_Little_Pied_Cormorant_1_call.m4a,1,call,false,,2889
306,Little Pied Cormorant,littlepiedcormorant,306_Little_Pied_Cormorant_2_call.m4a,src/AudioClip/306_Little_Pied_Cormorant_2_call.m4a,2,call,false,,3237
307,Magpie Lark,magpielark,307_Magpie_Lark_XC695186_1_call.m4a,src/AudioClip/307_Magpie_Lark_XC695186_1_call.m4a,1,call,false,XC695186,6318
307,Magpie Lark,magpielark,307_Magpie_Lark_XC695186_2_call.m4a,src/AudioClip/307_Magpie_Lark_XC695186_2_call.m4a,2,call,false,XC695186,5440
308,Major Mitchells Cockatoo,majormitchellscockatoo,308_Major_Mitchells_Cockatoo_ XC593312_1_call.m4a,src/AudioClip/308_Major_Mitchells_Cockatoo_ XC593312_1_call.m4a,1,call,false,XC593312,4848
308,Major Mitchells Cockatoo,majormitchellscockatoo,308_Major_Mitchells_Cockatoo_ XC593312_2_call.m4a,src/AudioClip/308_Major_Mitchells_Cockatoo_ XC593312_2_call.m4a,2,call,false,XC593312,4993
309,Malleefowl,malleefowl,309_Malleefowl_XC729338_1_call.m4a,src/AudioClip/309_Malleefowl_XC729338_1_call.m4a,1,call,false,XC729338,14975
309,Malleefowl,malleefowl,309_Malleefowl_XC729338_2_call.m4a,src/AudioClip/309_Malleefowl_XC729338_2_call.m4a,2,call,false,XC729338,15455
309,Malleefowl,malleefowl,309_Malleefowl_XC729338_3_call_main.m4a,src/AudioClip/309_Malleefowl_XC729338_3_call_main.m4a,3,call,true,XC729338,17123
30,Northern Shoveler,northernshoveler,30_Northern_Shoveler_139487_1_call.m4a,src/AudioClip/30_Northern_Shoveler_139487_1_call.m4a,1,call,false,139487,2245
30,Northern Shoveler,northernshoveler,30_Northern_Shoveler_139487_2_call.m4a,src/AudioClip/30_Northern_Shoveler_139487_2_call.m4a,2,call,false,139487,4871
30,Northern Shoveler,northernshoveler,30_Northern_Shoveler_139487_4_call_main.m4a,src/AudioClip/30_Northern_Shoveler_139487_4_call_main.m4a,4,call,true,139487,61637
310,Maned Duck,manedduck,310_Maned_Duck_XC611319_1_call.m4a,src/AudioClip/310_Maned_Duck_XC611319_1_call.m4a,1,call,false,XC611319,11107
310,Maned Duck,manedduck,310_Maned_Duck_XC611319_2_call.m4a,src/AudioClip/310_Maned_Duck_XC611319_2_call.m4a,2,call,false,XC611319,8604
310,Maned Duck,manedduck,310_Maned_Duck_XC611319_3_call.m4a,src/AudioClip/310_Maned_Duck_XC611319_3_call.m4a,3,call,false,XC611319,6689
311,Many Colored Fruit Dove,manycoloredfruitdove,311_Many_Colored_Fruit_Dove_XC369753_1_call.m4a,src/AudioClip/311_Many_Colored_Fruit_Dove_XC369753_1_call.m4a,1,call,false,XC369753,4070
311,Many Colored Fruit Dove,manycoloredfruitdove,311_Many_Colored_Fruit_Dove_XC369753_2_call.m4a,src/AudioClip/311_Many_Colored_Fruit_Dove_XC369753_2_call.m4a,2,call,false,XC369753,4773
311,Many Colored Fruit Dove,manycoloredfruitdove,311_Many_Colored_Fruit_Dove_XC369753_3_call_main.m4a,src/AudioClip/311_Many_Colored_Fruit_Dove_XC369753_3_call_main.m4a,3,call,true,XC369753,29765
312,Masked Lapwing,maskedlapwing,312_Masked_Lapwing_ XC608535_1_call.m4a,src/AudioClip/312_Masked_Lapwing_ XC608535_1_call.m4a,1,call,false,XC608535,9700
312,Masked Lapwing,maskedlapwing,312_Masked_Lapwing_ XC608535_2_call.m4a,src/AudioClip/312_Masked_Lapwing_ XC608535_2_call.m4a,2,call,false,XC608535,12924
312,Masked Lapwing,maskedlapwing,312_Masked_Lapwing_ XC608535_3_call_main.m4a,src/AudioClip/312_Masked_Lapwing_ XC608535_3_call_main.m4a,3,call,true,XC608535,13477
313,Mistletoebird,mistletoebird,313_Mistletoebird_XC689255_1_song.m4a,src/AudioClip/313_Mistletoebird_XC689255_1_song.m4a,1,song,false,XC689255,17514
313,Mistletoebird,mistletoebird,313_Mistletoebird_XC689255_2_song.m4a,src/AudioClip/313_Mistletoebird_XC689255_2_song.m4a,2,song,false,XC689255,20510
314,Musk Duck,muskduck,314_Musk_Duck_XC201462_1_call.m4a,src/AudioClip/314_Musk_Duck_XC201462_1_call.m4a,1,call,false,XC201462,11233
314,Musk Duck,muskduck,314_Musk_Duck_XC201462_2_call.m4a,src/AudioClip/314_Musk_Duck_XC201462_2_call.m4a,2,call,false,XC201462,11219
314,Musk Duck,muskduck,314_Musk_Duck_XC201462_3_call.m4a,src/AudioClip/314_Musk_Duck_XC201462_3_call.m4a,3,call,false,XC201462,11672
315,New Holland Honeyeater,newhollandhoneyeater,315_New_Holland_Honeyeater_ XC673204_1_call.m4a,src/AudioClip/315_New_Holland_Honeyeater_ XC673204_1_call.m4a,1,call,false,XC673204,2839
315,New Holland Honeyeater,newhollandhoneyeater,315_New_Holland_Honeyeater_ XC673204_2_call.m4a,src/AudioClip/315_New_Holland_Honeyeater_ XC673204_2_call.m4a,2,call,false,XC673204,2945
315,New Holland Honeyeater,newhollandhoneyeater,315_New_Holland_Honeyeater_ XC673204_3_call_main.m4a,src/AudioClip/315_New_Holland_Honeyeater_ XC673204_3_call_main.m4a,3,call,true,XC673204,19764
316,Noisy Miner,noisyminer,316_Noisy_Miner_XC695207_1_call.m4a,src/AudioClip/316_Noisy_Miner_XC695207_1_call.m4a,1,call,false,XC695207,918290
316,Noisy Miner,noisyminer,316_Noisy_Miner_XC695207_2_call.m4a,src/AudioClip/316_Noisy_Miner_XC695207_2_call.m4a,2,call,false,XC695207,13621
316,Noisy Miner,noisyminer,316_Noisy_Miner_XC695207_3_call.m4a,src/AudioClip/316_Noisy_Miner_XC695207_3_call.m4a,3,call,false,XC695207,20941
316,Noisy Miner,noisyminer,316_Noisy_Miner_XC695207_4_call_main.m4a,src/AudioClip/316_Noisy_Miner_XC695207_4_call_main.m4a,4,call,true,XC695207,60482
317,North Island Brown Kiwi,northislandbrownkiwi,317_North_Island_Brown_Kiwi_XC526191_1_call.m4a,src/AudioClip/317_North_Island_Brown_Kiwi_XC526191_1_call.m4a,1,call,false,XC526191,6960
317,North Island Brown Kiwi,northislandbrownkiwi,317_North_Island_Brown_Kiwi_XC526191_2_call.m4a,src/AudioClip/317_North_Island_Brown_Kiwi_XC526191_2_call.m4a,2,call,false,XC526191,5903
317,North Island Brown Kiwi,northislandbrownkiwi,317_North_Island_Brown_Kiwi_XC526191_3_call.m4a,src/AudioClip/317_North_Island_Brown_Kiwi_XC526191_3_call.m4a,3,call,false,XC526191,5862
318,Orange Footed Scrubfowl,orangefootedscrubfowl,318_Orange_Footed_Scrubfowl_XC529056_1_call.m4a,src/AudioClip/318_Orange_Footed_Scrubfowl_XC529056_1_call.m4a,1,call,false,XC529056,5643
318,Orange Footed Scrubfowl,orangefootedscrubfowl,318_Orange_Footed_Scrubfowl_XC529056_2_call_main.m4a,src/AudioClip/318_Orange_Footed_Scrubfowl_XC529056_2_call_main.m4a,2,call,true,XC529056,52675
319,Pacific Black Duck,pacificblackduck,319_Pacific_Black_Duck_XC611320_1_call.m4a,src/AudioClip/319_Pacific_Black_Duck_XC611320_1_call.m4a,1,call,false,XC611320,3095
319,Pacific Black Duck,pacificblackduck,319_Pacific_Black_Duck_XC611320_2_call.m4a,src/AudioClip/319_Pacific_Black_Duck_XC611320_2_call.m4a,2,call,false,XC611320,3511
319,Pacific Black Duck,pacificblackduck,319_Pacific_Black_Duck_XC611320_3_call_main.m4a,src/AudioClip/319_Pacific_Black_Duck_XC611320_3_call_main.m4a,3,call,true,XC611320,40972
31,Spotted Sandpiper,spottedsandpiper,31_Spotted_Sandpiper_516963_1_call.m4a,src/AudioClip/31_Spotted_Sandpiper_516963_1_call.m4a,1,call,false,516963,2790
31,Spotted Sandpiper,spottedsandpiper,31_Spotted_Sandpiper_516963_2_call.m4a,src/AudioClip/31_Spotted_Sandpiper_516963_2_call.m4a,2,call,false,516963,2589
31,Spotted Sandpiper,spottedsandpiper,31_Spotted_Sandpiper_516963_3_call.m4a,src/AudioClip/31_Spotted_Sandpiper_516963_3_call.m4a,3,call,false,516963,2937
31,Spotted Sandpiper,spottedsandpiper,31_Spotted_Sandpiper_516963_4_call_main.m4a,src/AudioClip/31_Spotted_Sandpiper_516963_4_call_main.m4a,4,call,true,516963,41976
320,Peaceful Dove,peacefuldove,320_Peaceful_Dove_ XC576511_1_call.m4a,src/AudioClip/320_Peaceful_Dove_ XC576511_1_call.m4a,1,call,false,XC576511,8085
320,Peaceful Dove,peacefuldove,320_Peaceful_Dove_ XC576511_2_call.m4a,src/AudioClip/320_Peaceful_Dove_ XC576511_2_call.m4a,2,call,false,XC576511,7143
321,Pesquets Parrot,pesquetsparrot,321_Pesquets_Parrot_ XC593058_1_call.m4a,src/AudioClip/321_Pesquets_Parrot_ XC593058_1_call.m4a,1,call,false,XC593058,14638
321,Pesquets Parrot,pesquetsparrot,321_Pesquets_Parrot_ XC593058_2_call.m4a,src/AudioClip/321_Pesquets_Parrot_ XC593058_2_call.m4a,2,call,false,XC593058,15464
321,Pesquets Parrot,pesquetsparrot,321_Pesquets_Parrot_ XC593058_3_call_main.m4a,src/AudioClip/321_Pesquets_Parrot_ XC593058_3_call_main.m4a,3,call,true,XC593058,22334
322,Pheasant Coucal,pheasantcoucal,322_Pheasant_Coucal_XC722734_1_call.m4a,src/AudioClip/322_Pheasant_Coucal_XC722734_1_call.m4a,1,call,false,XC722734,5020
322,Pheasant Coucal,pheasantcoucal,322_Pheasant_Coucal_XC722734_2_call.m4a,src/AudioClip/322_Pheasant_Coucal_XC722734_2_call.m4a,2,call,false,XC722734,4735
322,Pheasant Coucal,pheasantcoucal,322_Pheasant_Coucal_XC722734_3_call.m4a,src/AudioClip/322_Pheasant_Coucal_XC722734_3_call.m4a,3,call,false,XC722734,5228
323,Pink Eared Duck,pinkearedduck,323_Pink_Eared_Duck_ XC611851_1_call.m4a,src/AudioClip/323_Pink_Eared_Duck_ XC611851_1_call.m4a,1,call,false,XC611851,6151
323,Pink Eared Duck,pinkearedduck,323_Pink_Eared_Duck_ XC611851_2_song.m4a,src/AudioClip/323_Pink_Eared_Duck_ XC611851_2_song.m4a,2,song,false,XC611851,28883
324,Plains Wanderer,plainswanderer,324_Plains_Wanderer_1_call.m4a,src/AudioClip/324_Plains_Wanderer_1_call.m4a,1,call,false,,8421
325,Princess Stephanies Astrapia,princessstephaniesastrapia,325_Princess_Stephanies_Astrapia_ XC38104_1_call.m4a,src/AudioClip/325_Princess_Stephanies_Astrapia_ XC38104_1_call.m4a,1,call,false,XC38104,6891
325,Princess Stephanies Astrapia,princessstephaniesastrapia,325_Princess_Stephanies_Astrapia_ XC38104_2_call.m4a,src/AudioClip/325_Princess_Stephanies_Astrapia_ XC38104_2_call.m4a,2,call,false,XC38104,6927
325,Princess Stephanies Astrapia,princessstephaniesastrapia,325_Princess_Stephanies_Astrapia_ XC38104_3_call_main.m4a,src/AudioClip/325_Princess_Stephanies_Astrapia_ XC38104_3_call_main.m4a,3,call,true,XC38104,28855
326,Pukeko,pukeko,326_Pukeko_XC609322_1_call.m4a,src/AudioClip/326_Pukeko_XC609322_1_call.m4a,1,call,false,XC609322,5167
326,Pukeko,pukeko,326_Pukeko_XC609322_2_call.m4a,src/AudioClip/326_Pukeko_XC609322_2_call.m4a,2,call,false,XC609322,6341
326,Pukeko,pukeko,326_Pukeko_XC609322_3_call.m4a,src/AudioClip/326_Pukeko_XC609322_3_call.m4a,3,call,false,XC609322,6069
328,Red Wattlebird,redwattlebird,328_Red_Wattlebird_ XC609037_1_call.m4a,src/AudioClip/328_Red_Wattlebird_ XC609037_1_call.m4a,1,call,false,XC609037,4794
328,Red Wattlebird,redwattlebird,328_Red_Wattlebird_ XC609037_2_call.m4a,src/AudioClip/328_Red_Wattlebird_ XC609037_2_call.m4a,2,call,false,XC609037,6390
328,Red Wattlebird,redwattlebird,328_Red_Wattlebird_ XC609037_3_call_main.m4a,src/AudioClip/328_Red_Wattlebird_ XC609037_3_call_main.m4a,3,call,true,XC609037,20581
329,Red Backed Fairywren,redbackedfairywren,329_Red_Backed_Fairywren_XC526668_1_call.m4a,src/AudioClip/329_Red_Backed_Fairywren_XC526668_1_call.m4a,1,call,false,XC526668,7054
329,Red Backed Fairywren,redbackedfairywren,329_Red_Backed_Fairywren_XC526668_2_call.m4a,src/AudioClip/329_Red_Backed_Fairywren_XC526668_2_call.m4a,2,call,false,XC526668,5143
329,Red Backed Fairywren,redbackedfairywren,329_Red_Backed_Fairywren_XC526668_3_call.m4a,src/AudioClip/329_Red_Backed_Fairywren_XC526668_3_call.m4a,3,call,false,XC526668,5669
32,Purple Gallinule,purplegallinule,32_Purple_Gallinule_2855_1_call.m4a,src/AudioClip/32_Purple_Gallinule_2855_1_call.m4a,1,call,false,2855,11179
32,Purple Gallinule,purplegallinule,32_Purple_Gallinule_2855_2_call.m4a,src/AudioClip/32_Purple_Gallinule_2855_2_call.m4a,2,call,false,2855,8250
32,Purple Gallinule,purplegallinule,32_Purple_Gallinule_2855_3_song.m4a,src/AudioClip/32_Purple_Gallinule_2855_3_song.m4a,3,song,false,2855,12841
32,Purple Gallinule,purplegallinule,32_Purple_Gallinule_2855_4_call_main.m4a,src/AudioClip/32_Purple_Gallinule_2855_4_call_main.m4a,4,call,true,2855,41064
330,Red Capped Robin,redcappedrobin,330_Red_Capped_Robin_ XC382818_1_song.m4a,src/AudioClip/330_Red_Capped_Robin_ XC382818_1_song.m4a,1,song,false,XC382818,14975
330,Red Capped Robin,redcappedrobin,330_Red_Capped_Robin_ XC382818_2_song.m4a,src/AudioClip/330_Red_Capped_Robin_ XC382818_2_song.m4a,2,song,false,XC382818,14243
331,Red Necked Avocet,redneckedavocet,331_Red_Necked_Avocet_XC434170_1_call.m4a,src/AudioClip/331_Red_Necked_Avocet_XC434170_1_call.m4a,1,call,false,XC434170,4336
331,Red Necked Avocet,redneckedavocet,331_Red_Necked_Avocet_XC434170_2_call.m4a,src/AudioClip/331_Red_Necked_Avocet_XC434170_2_call.m4a,2,call,false,XC434170,3656
331,Red Necked Avocet,redneckedavocet,331_Red_Necked_Avocet_XC434170_3_call_main.m4a,src/AudioClip/331_Red_Necked_Avocet_XC434170_3_call_main.m4a,3,call,true,XC434170,7162
332,Red Winged Parrot,redwingedparrot,332_Red_Winged_Parrot_XC692378_1_call.m4a,src/AudioClip/332_Red_Winged_Parrot_XC692378_1_call.m4a,1,call,false,XC692378,5317
332,Red Winged Parrot,redwingedparrot,332_Red_Winged_Parrot_XC692378_2_call.m4a,src/AudioClip/332_Red_Winged_Parrot_XC692378_2_call.m4a,2,call,false,XC692378,5047
332,Red Winged Parrot,redwingedparrot,332_Red_Winged_Parrot_XC692378_3_call.m4a,src/AudioClip/332_Red_Winged_Parrot_XC692378_3_call.m4a,3,call,false,XC692378,5125
333,Regent Bowerbird,regentbowerbird,333_Regent_Bowerbird_ XC352951_1_call.m4a,src/AudioClip/333_Regent_Bowerbird_ XC352951_1_call.m4a,1,call,false,XC352951,10548
333,Regent Bowerbird,regentbowerbird,333_Regent_Bowerbird_XC352951_1_call.m4a,src/AudioClip/333_Regent_Bowerbird_XC352951_1_call.m4a,1,call,false,XC352951,9651
333,Regent Bowerbird,regentbowerbird,333_Regent_Bowerbird_XC352951_2_call.m4a,src/AudioClip/333_Regent_Bowerbird_XC352951_2_call.m4a,2,call,false,XC352951,10149
334,Royal Spoonbill,royalspoonbill,334_Royal_Spoonbill_1_call.m4a,src/AudioClip/334_Royal_Spoonbill_1_call.m4a,1,call,false,,12729
334,Royal Spoonbill,royalspoonbill,334_Royal_Spoonbill_2_call.m4a,src/AudioClip/334_Royal_Spoonbill_2_call.m4a,2,call,false,,7857
334,Royal Spoonbill,royalspoonbill,334_Royal_Spoonbill_3_call_main.m4a,src/AudioClip/334_Royal_Spoonbill_3_call_main.m4a,3,call,true,,12420
335,Rufous Night Heron,rufousnightheron,335_Rufous_Night_Heron_XC434370_1_call.m4a,src/AudioClip/335_Rufous_Night_Heron_XC434370_1_call.m4a,1,call,false,XC434370,5631
335,Rufous Night Heron,rufousnightheron,335_Rufous_Night_Heron_XC434370_2_call.m4a,src/AudioClip/335_Rufous_Night_Heron_XC434370_2_call.m4a,2,call,false,XC434370,5662
336,Rufous Owl,rufousowl,336_Rufous_Owl_XC142493_1_call.m4a,src/AudioClip/336_Rufous_Owl_XC142493_1_call.m4a,1,call,false,XC142493,11373
336,Rufous Owl,rufousowl,336_Rufous_Owl_XC142493_2_call.m4a,src/AudioClip/336_Rufous_Owl_XC142493_2_call.m4a,2,call,false,XC142493,12322
337,Rufous Banded Honeyeater,rufousbandedhoneyeater,337_Rufous_Banded_Honeyeater_XC707997_1_call.m4a,src/AudioClip/337_Rufous_Banded_Honeyeater_XC707997_1_call.m4a,1,call,false,XC707997,4834
337,Rufous Banded Honeyeater,rufousbandedhoneyeater,337_Rufous_Banded_Honeyeater_XC707997_2_call_main.m4a,src/AudioClip/337_Rufous_Banded_Honeyeater_XC707997_2_call_main.m4a,2,call,true,XC707997,20950
338,Sacred Kingfisher,sacredkingfisher,338_Sacred_Kingfisher_XC689356_1_call.m4a,src/AudioClip/338_Sacred_Kingfisher_XC689356_1_call.m4a,1,call,false,XC689356,2521
338,Sacred Kingfisher,sacredkingfisher,338_Sacred_Kingfisher_XC689356_2_call.m4a,src/AudioClip/338_Sacred_Kingfisher_XC689356_2_call.m4a,2,call,false,XC689356,2560
338,Sacred Kingfisher,sacredkingfisher,338_Sacred_Kingfisher_XC689356_3_call_main.m4a,src/AudioClip/338_Sacred_Kingfisher_XC689356_3_call_main.m4a,3,call,true,XC689356,13393
339,Silvereye,silvereye,339_Silvereye_XC674040_1_call.m4a,src/AudioClip/339_Silvereye_XC674040_1_call.m4a,1,call,false,XC674040,4847
